order_id,quantity,unit_price,discount,gst,total_amount
136080,3,199.2,59.76,26.89,564.73
136680,4,558.4,0,111.68,2345.28
136744,2,149,0,14.9,312.9
136889,2,557.7,0,55.77,1171.17
137053,3,149,67.05,19,398.95
137367,3,399.2,179.64,50.9,1068.86
137479,2,299,0,29.9,627.9
138348,4,557.7,334.62,94.81,1990.99
138501,4,199.2,0,39.84,836.64
138538,3,399.2,0,59.88,1257.48
138605,3,193.7,0,29.05,610.15
139035,1,319.2,47.88,13.57,284.89
139174,3,319.2,47.88,45.49,955.21
139249,1,648.7,32.44,30.81,647.07
139343,3,778.7,0,116.81,2452.91
139404,1,958.4,143.76,40.73,855.37
139412,3,388.7,116.61,52.47,1101.96
139557,1,398.4,39.84,17.93,376.49
139887,4,499,299.4,84.83,1781.43
140027,4,199.2,0,39.84,836.64
140603,3,323.7,48.55,46.13,968.68
140991,1,558.4,0,27.92,586.32
141099,3,238.4,107.28,30.4,638.32
141509,2,429,0,42.9,900.9
141962,1,299,44.85,12.71,266.86
142637,1,718.4,71.84,32.33,678.89
142789,2,518.7,0,51.87,1089.27
143484,3,149,44.7,20.12,422.42
144074,3,778.7,350.42,99.28,2084.96
144228,2,379,0,37.9,795.9
144471,4,303.2,0,60.64,1273.44
144580,1,429,42.9,19.31,405.41
144723,1,478.4,23.92,22.72,477.2
145378,2,499,149.7,42.41,890.71
146106,4,398.4,0,79.68,1673.28
146119,3,778.7,350.42,99.28,2084.96
146979,2,199.2,0,19.92,418.32
147118,1,599,89.85,25.46,534.61
147122,2,249,24.9,23.66,496.76
147327,4,479.2,95.84,91.05,1912.01
147564,2,303.2,60.64,27.29,573.05
147842,4,778.7,467.22,132.38,2779.96
148127,2,958.4,287.52,81.46,1710.74
148230,1,718.4,35.92,34.12,716.6
148347,3,778.7,116.81,110.96,2330.25
149020,1,249,24.9,11.21,235.31
149064,4,778.7,311.48,140.17,2943.49
149433,3,718.4,215.52,96.98,2036.66
149566,3,279.2,0,41.88,879.48
149625,2,557.7,0,55.77,1171.17
149651,2,453.7,0,45.37,952.77
149744,1,349,52.35,14.83,311.48
100413,1,399.2,19.96,18.96,398.2
100940,3,239.2,71.76,32.29,678.13
101547,1,199.2,19.92,8.96,188.24
101732,3,583.7,262.67,74.42,1562.85
102939,2,199.2,39.84,17.93,376.49
103488,3,638.4,191.52,86.18,1809.86
103553,4,149,0,29.8,625.8
103962,4,388.7,77.74,73.85,1550.91
103980,1,499,0,24.95,523.95
104194,1,492.7,73.91,20.94,439.73
104225,2,119.2,11.92,11.32,237.8
104226,1,958.4,47.92,45.52,956
104449,1,429,0,21.45,450.45
104482,4,479.2,0,95.84,2012.64
104521,2,718.4,0,71.84,1508.64
105402,2,648.7,64.87,61.63,1294.16
105672,2,379,37.9,36.01,756.11
105840,3,279.2,83.76,37.69,791.53
107702,4,453.7,272.22,77.13,1619.71
108249,4,239.2,0,47.84,1004.64
108397,2,303.2,30.32,28.8,604.88
109936,1,599,29.95,28.45,597.5
110079,2,359.2,71.84,32.33,678.89
110335,4,238.4,95.36,42.91,901.15
110512,2,557.7,0,55.77,1171.17
110880,1,778.7,116.81,33.09,694.98
111331,4,492.7,295.62,83.76,1758.94
111365,2,399,0,39.9,837.9
111780,4,518.7,103.74,98.55,2069.61
112576,3,479.2,0,71.88,1509.48
113009,3,958.4,287.52,129.38,2717.06
113117,4,399.2,79.84,75.85,1592.81
113261,3,398.4,0,59.76,1254.96
113285,2,379,113.7,32.21,676.51
114297,1,388.7,0,19.44,408.14
115018,3,199.2,0,29.88,627.48
115128,1,499,0,24.95,523.95
115571,2,718.4,0,71.84,1508.64
116270,1,319.2,0,15.96,335.16
116323,4,343.2,137.28,61.78,1297.3
116332,3,648.7,0,97.31,2043.41
117572,4,478.4,191.36,86.11,1808.35
117576,1,558.4,27.92,26.52,557
117639,1,303.2,15.16,14.4,302.44
118193,2,303.2,90.96,25.77,541.21
119176,3,449,202.05,57.25,1202.2
119200,1,359.2,35.92,16.16,339.44
119897,2,359.2,0,35.92,754.32
120401,2,299,0,29.9,627.9
120511,4,319.2,0,63.84,1340.64
120875,3,686.4,102.96,97.81,2054.05
120914,1,718.4,0,35.92,754.32
121434,1,359.2,0,17.96,377.16
121662,1,399,0,19.95,418.95
121916,3,359.2,107.76,48.49,1018.33
122365,2,149,0,14.9,312.9
122391,3,149,67.05,19,398.95
122895,1,449,22.45,21.33,447.88
124040,3,638.4,0,95.76,2010.96
124345,3,388.7,116.61,52.47,1101.96
124349,1,279.2,41.88,11.87,249.19
124823,3,478.4,0,71.76,1506.96
125308,1,299,0,14.95,313.95
125419,1,299,0,14.95,313.95
125542,2,958.4,95.84,91.05,1912.01
126264,4,199.2,79.68,35.86,752.98
126593,3,388.7,0,58.3,1224.4
126787,4,492.7,295.62,83.76,1758.94
127495,3,798.4,119.76,113.77,2389.21
128557,3,343.2,0,51.48,1081.08
129564,2,349,34.9,33.16,696.26
130161,2,119.2,35.76,10.13,212.77
130227,3,239.2,0,35.88,753.48
132641,2,249,0,24.9,522.9
134124,3,119.2,17.88,16.99,356.71
134202,4,557.7,111.54,105.96,2225.22
134287,2,718.4,0,71.84,1508.64
135323,4,492.7,295.62,83.76,1758.94
135763,3,199.2,29.88,28.39,596.11
136063,1,149,7.45,7.08,148.63
136181,1,399,39.9,17.96,377.06
136367,2,429,0,42.9,900.9
136371,4,323.7,64.74,61.5,1291.56
137253,3,499,74.85,71.11,1493.26
137935,3,279.2,0,41.88,879.48
138024,1,557.7,83.66,23.7,497.74
138317,3,492.7,73.91,70.21,1474.4
139009,1,429,0,21.45,450.45
139054,4,199.2,39.84,37.85,794.81
139430,2,453.7,0,45.37,952.77
139789,1,319.2,31.92,14.36,301.64
139946,2,279.2,0,27.92,586.32
141306,4,449,179.6,80.82,1697.22
141346,2,398.4,79.68,35.86,752.98
142073,1,449,22.45,21.33,447.88
142163,3,599,179.7,80.87,1698.17
142631,1,319.2,15.96,15.16,318.4
143560,1,558.4,0,27.92,586.32
143621,1,599,0,29.95,628.95
143665,1,599,29.95,28.45,597.5
143810,3,583.7,87.56,83.18,1746.72
144457,1,238.4,11.92,11.32,237.8
144745,4,299,0,59.8,1255.8
145109,1,518.7,25.94,24.64,517.4
145369,1,557.7,0,27.89,585.59
145396,1,319.2,0,15.96,335.16
145645,2,399.2,79.84,35.93,754.49
145763,3,119.2,0,17.88,375.48
145941,2,349,34.9,33.16,696.26
146078,2,599,179.7,50.91,1069.21
146347,4,453.7,0,90.74,1905.54
146747,2,429,0,42.9,900.9
146914,4,399,159.6,71.82,1508.22
146991,4,648.7,129.74,123.25,2588.31
147123,3,718.4,0,107.76,2262.96
147359,1,349,34.9,15.71,329.81
147478,2,492.7,98.54,44.34,931.2
147590,1,599,89.85,25.46,534.61
148118,1,518.7,77.81,22.04,462.93
148554,4,199.2,79.68,35.86,752.98
148594,1,557.7,55.77,25.1,527.03
149099,4,718.4,0,143.68,3017.28
149791,1,492.7,0,24.64,517.34
100410,4,686.4,0,137.28,2882.88
100835,2,249,0,24.9,522.9
101172,3,379,170.55,48.32,1014.77
101452,3,492.7,0,73.91,1552.01
101682,3,238.4,0,35.76,750.96
101714,1,193.7,29.05,8.23,172.88
101756,3,379,56.85,54.01,1134.16
101836,4,398.4,159.36,71.71,1505.95
102883,4,499,0,99.8,2095.8
102914,2,778.7,233.61,66.19,1389.98
103329,2,718.4,215.52,61.06,1282.34
103535,1,453.7,45.37,20.42,428.75
103619,2,323.7,0,32.37,679.77
103755,3,149,44.7,20.12,422.42
104085,2,323.7,32.37,30.75,645.78
104202,1,558.4,0,27.92,586.32
105058,3,583.7,87.56,83.18,1746.72
105115,4,429,0,85.8,1801.8
105293,2,583.7,116.74,52.53,1103.19
105463,3,557.7,250.97,71.11,1493.24
105657,1,492.7,0,24.64,517.34
106853,4,958.4,0,191.68,4025.28
107787,1,638.4,31.92,30.32,636.8
107899,3,583.7,0,87.56,1838.66
108317,1,638.4,95.76,27.13,569.77
108489,2,499,0,49.9,1047.9
108658,4,492.7,197.08,88.69,1862.41
108934,2,499,149.7,42.41,890.71
109597,1,249,0,12.45,261.45
110913,4,648.7,259.48,116.77,2452.09
110980,4,479.2,0,95.84,2012.64
110992,1,648.7,0,32.44,681.14
111276,2,449,89.8,40.41,848.61
111437,3,279.2,0,41.88,879.48
111469,1,429,42.9,19.31,405.41
112283,4,119.2,0,23.84,500.64
112509,1,798.4,0,39.92,838.32
112779,2,453.7,0,45.37,952.77
112929,1,399,59.85,16.96,356.11
112945,4,429,85.8,81.51,1711.71
113184,1,686.4,0,34.32,720.72
113191,2,686.4,205.92,58.34,1225.22
113367,4,583.7,0,116.74,2451.54
113421,4,648.7,259.48,116.77,2452.09
114030,1,599,89.85,25.46,534.61
114191,2,778.7,233.61,66.19,1389.98
115662,3,399,59.85,56.86,1194.01
116420,3,349,0,52.35,1099.35
117082,3,478.4,215.28,61,1280.92
117915,3,299,44.85,42.61,894.76
118109,3,149,44.7,20.12,422.42
118583,2,399,0,39.9,837.9
118736,2,303.2,30.32,28.8,604.88
118772,1,599,0,29.95,628.95
118906,2,199.2,59.76,16.93,355.57
119412,2,453.7,45.37,43.1,905.13
119524,3,557.7,0,83.66,1756.76
120249,3,499,149.7,67.36,1414.66
120603,3,359.2,0,53.88,1131.48
121693,3,343.2,0,51.48,1081.08
121969,1,778.7,77.87,35.04,735.87
122046,3,798.4,119.76,113.77,2389.21
122139,4,359.2,143.68,64.66,1357.78
122344,2,557.7,111.54,50.19,1054.05
122754,2,606.4,0,60.64,1273.44
122781,3,648.7,97.31,92.44,1941.23
122782,1,239.2,35.88,10.17,213.49
122980,4,323.7,194.22,55.03,1155.61
122985,4,499,99.8,94.81,1991.01
123092,1,638.4,31.92,30.32,636.8
123214,1,343.2,17.16,16.3,342.34
124699,1,648.7,32.44,30.81,647.07
124975,2,323.7,0,32.37,679.77
125518,1,303.2,15.16,14.4,302.44
125879,2,798.4,79.84,75.85,1592.81
126433,3,149,44.7,20.12,422.42
126437,1,449,44.9,20.21,424.31
127038,3,453.7,68.05,64.65,1357.7
127135,1,249,37.35,10.58,222.23
127212,1,798.4,0,39.92,838.32
127464,3,718.4,107.76,102.37,2149.81
127790,2,778.7,0,77.87,1635.27
128090,3,557.7,0,83.66,1756.76
128314,1,453.7,0,22.69,476.39
128360,2,449,44.9,42.66,895.76
129309,1,249,0,12.45,261.45
129455,4,686.4,137.28,130.42,2738.74
130527,4,638.4,0,127.68,2681.28
131542,4,638.4,255.36,114.91,2413.15
131894,2,499,49.9,47.41,995.51
133226,4,343.2,0,68.64,1441.44
133531,3,343.2,0,51.48,1081.08
133600,1,399.2,59.88,16.97,356.29
134294,2,279.2,83.76,23.73,498.37
134306,1,199.2,29.88,8.47,177.79
134665,1,479.2,71.88,20.37,427.69
134840,1,359.2,0,17.96,377.16
135162,1,638.4,31.92,30.32,636.8
135704,2,319.2,63.84,28.73,603.29
135706,3,429,64.35,61.13,1283.78
135785,1,558.4,27.92,26.52,557
136636,4,303.2,0,60.64,1273.44
137552,1,449,44.9,20.21,424.31
137709,3,479.2,71.88,68.29,1434.01
138520,1,379,0,18.95,397.95
138988,4,149,89.4,25.33,531.93
139258,4,299,119.6,53.82,1130.22
139886,3,399,0,59.85,1256.85
140326,2,359.2,0,35.92,754.32
142400,1,718.4,35.92,34.12,716.6
143050,3,499,74.85,71.11,1493.26
143064,1,349,52.35,14.83,311.48
143358,1,686.4,68.64,30.89,648.65
143518,3,119.2,17.88,16.99,356.71
143886,3,388.7,0,58.3,1224.4
145178,4,449,89.8,85.31,1791.51
145727,4,343.2,137.28,61.78,1297.3
146089,2,239.2,47.84,21.53,452.09
146176,3,199.2,89.64,25.4,533.36
146870,4,518.7,207.48,93.37,1960.69
146906,3,958.4,0,143.76,3018.96
147034,3,323.7,0,48.55,1019.65
147790,2,686.4,137.28,61.78,1297.3
148064,1,398.4,59.76,16.93,355.57
148330,2,193.7,0,19.37,406.77
148398,2,399,0,39.9,837.9
148996,4,648.7,0,129.74,2724.54
149410,3,558.4,0,83.76,1758.96
149417,3,449,67.35,63.98,1343.63
149703,4,359.2,0,71.84,1508.64
149817,4,583.7,0,116.74,2451.54
149947,1,778.7,0,38.94,817.64
100090,4,343.2,0,68.64,1441.44
100200,4,449,89.8,85.31,1791.51
100870,1,429,0,21.45,450.45
100992,3,429,64.35,61.13,1283.78
101453,1,478.4,47.84,21.53,452.09
101937,1,119.2,17.88,5.07,106.39
101949,1,558.4,0,27.92,586.32
101985,4,399.2,0,79.84,1676.64
102073,1,149,7.45,7.08,148.63
102813,4,299,0,59.8,1255.8
104646,3,638.4,95.76,90.97,1910.41
104788,3,449,0,67.35,1414.35
105085,2,558.4,55.84,53.05,1114.01
105355,1,343.2,0,17.16,360.36
106543,4,429,257.4,72.93,1531.53
106734,1,303.2,0,15.16,318.36
107369,2,718.4,0,71.84,1508.64
107528,4,319.2,191.52,54.26,1139.54
107913,4,238.4,143.04,40.53,851.09
107998,3,119.2,53.64,15.2,319.16
108810,3,238.4,0,35.76,750.96
110490,3,323.7,97.11,43.7,917.69
110520,4,557.7,0,111.54,2342.34
110949,1,399.2,39.92,17.96,377.24
111095,4,453.7,0,90.74,1905.54
111110,1,343.2,0,17.16,360.36
111406,1,638.4,63.84,28.73,603.29
112365,3,558.4,0,83.76,1758.96
113240,3,249,37.35,35.48,745.13
114361,1,599,29.95,28.45,597.5
114831,3,399,119.7,53.87,1131.17
114987,4,686.4,137.28,130.42,2738.74
115057,4,238.4,0,47.68,1001.28
116133,4,583.7,0,116.74,2451.54
116228,1,798.4,79.84,35.93,754.49
116372,4,606.4,121.28,115.22,2419.54
116398,2,399.2,119.76,33.93,712.57
117361,2,323.7,0,32.37,679.77
117383,1,149,14.9,6.71,140.81
117486,2,303.2,0,30.32,636.72
117532,1,798.4,0,39.92,838.32
117950,1,686.4,102.96,29.17,612.61
118073,2,343.2,102.96,29.17,612.61
118891,1,518.7,77.81,22.04,462.93
119066,2,399,0,39.9,837.9
119141,1,686.4,34.32,32.6,684.68
119179,4,557.7,223.08,100.39,2108.11
119358,1,499,0,24.95,523.95
119487,2,449,0,44.9,942.9
119570,4,323.7,64.74,61.5,1291.56
119681,2,399.2,0,39.92,838.32
119693,3,958.4,431.28,122.2,2566.12
119704,2,299,59.8,26.91,565.11
119873,2,119.2,23.84,10.73,225.29
119903,1,388.7,38.87,17.49,367.32
119945,3,449,0,67.35,1414.35
120974,2,557.7,0,55.77,1171.17
121122,4,249,49.8,47.31,993.51
121240,1,193.7,0,9.69,203.39
121275,2,239.2,47.84,21.53,452.09
121487,1,279.2,13.96,13.26,278.5
121526,4,958.4,575.04,162.93,3421.49
121950,4,323.7,0,64.74,1359.54
122148,4,398.4,159.36,71.71,1505.95
122446,1,453.7,0,22.69,476.39
123200,3,399.2,179.64,50.9,1068.86
123378,3,193.7,29.05,27.6,579.65
123471,3,379,0,56.85,1193.85
123548,1,492.7,0,24.64,517.34
123617,1,359.2,0,17.96,377.16
123944,3,499,0,74.85,1571.85
123957,4,499,199.6,89.82,1886.22
124434,1,558.4,0,27.92,586.32
125026,4,718.4,287.36,129.31,2715.55
125123,4,199.2,0,39.84,836.64
125131,1,558.4,0,27.92,586.32
125265,4,492.7,0,98.54,2069.34
126136,2,798.4,0,79.84,1676.64
127193,2,343.2,0,34.32,720.72
127791,2,583.7,116.74,52.53,1103.19
128154,1,718.4,107.76,30.53,641.17
128380,4,558.4,223.36,100.51,2110.75
128520,1,718.4,71.84,32.33,678.89
128843,2,199.2,39.84,17.93,376.49
128952,4,558.4,223.36,100.51,2110.75
129778,4,343.2,0,68.64,1441.44
129860,3,778.7,350.42,99.28,2084.96
129926,3,958.4,431.28,122.2,2566.12
130305,4,453.7,0,90.74,1905.54
131186,1,343.2,17.16,16.3,342.34
131433,2,323.7,64.74,29.13,611.79
133114,4,449,0,89.8,1885.8
133470,4,249,49.8,47.31,993.51
133507,2,359.2,71.84,32.33,678.89
133574,4,388.7,233.22,66.08,1387.66
133659,4,583.7,0,116.74,2451.54
134120,4,319.2,0,63.84,1340.64
134603,4,398.4,0,79.68,1673.28
135053,1,359.2,17.96,17.06,358.3
135160,4,119.2,47.68,21.46,450.58
135196,4,193.7,116.22,32.93,691.51
136188,2,303.2,90.96,25.77,541.21
136535,3,648.7,291.92,82.71,1736.89
136734,4,429,0,85.8,1801.8
136820,3,449,134.7,60.62,1272.92
137139,4,479.2,0,95.84,2012.64
137431,3,479.2,71.88,68.29,1434.01
137924,3,349,52.35,49.73,1044.38
138237,3,119.2,0,17.88,375.48
138763,1,193.7,0,9.69,203.39
139113,4,343.2,68.64,65.21,1369.37
139242,4,492.7,0,98.54,2069.34
139469,1,557.7,0,27.89,585.59
139689,3,238.4,71.52,32.18,675.86
140193,2,449,134.7,38.16,801.46
140397,4,557.7,334.62,94.81,1990.99
141275,3,349,157.05,44.5,934.45
141487,1,429,0,21.45,450.45
141564,1,429,0,21.45,450.45
142158,2,359.2,107.76,30.53,641.17
142573,1,798.4,0,39.92,838.32
142922,4,359.2,71.84,68.25,1433.21
143199,4,398.4,0,79.68,1673.28
143680,1,239.2,23.92,10.76,226.04
143750,3,343.2,154.44,43.76,918.92
144360,2,778.7,0,77.87,1635.27
145097,2,249,0,24.9,522.9
145346,3,453.7,68.05,64.65,1357.7
145552,2,323.7,0,32.37,679.77
146301,3,299,0,44.85,941.85
147450,3,499,0,74.85,1571.85
149776,1,599,0,29.95,628.95
149834,4,798.4,159.68,151.7,3185.62
149950,1,478.4,71.76,20.33,426.97
100291,4,399.2,239.52,67.86,1425.14
100826,4,349,0,69.8,1465.8
101372,2,599,59.9,56.91,1195.01
101533,3,399,59.85,56.86,1194.01
103185,2,398.4,79.68,35.86,752.98
103624,3,199.2,0,29.88,627.48
104195,4,239.2,47.84,45.45,954.41
104567,3,399.2,0,59.88,1257.48
104897,3,798.4,119.76,113.77,2389.21
104916,3,449,134.7,60.62,1272.92
105474,3,453.7,136.11,61.25,1286.24
106173,4,319.2,0,63.84,1340.64
106265,2,319.2,31.92,30.32,636.8
106557,1,429,0,21.45,450.45
106611,4,798.4,479.04,135.73,2850.29
106740,2,399,0,39.9,837.9
106783,1,492.7,24.64,23.4,491.46
107330,4,249,49.8,47.31,993.51
107978,4,238.4,95.36,42.91,901.15
108415,3,359.2,0,53.88,1131.48
109003,3,453.7,136.11,61.25,1286.24
109603,3,453.7,0,68.05,1429.15
110466,3,958.4,0,143.76,3018.96
110509,2,379,113.7,32.21,676.51
111169,4,279.2,0,55.84,1172.64
111279,4,583.7,233.48,105.07,2206.39
111749,4,323.7,0,64.74,1359.54
112318,4,557.7,334.62,94.81,1990.99
112422,3,199.2,59.76,26.89,564.73
113559,1,558.4,0,27.92,586.32
114032,2,343.2,102.96,29.17,612.61
114541,2,429,128.7,36.46,765.76
114637,3,359.2,53.88,51.19,1074.91
114701,4,199.2,79.68,35.86,752.98
116144,4,193.7,0,38.74,813.54
117214,1,557.7,0,27.89,585.59
117226,4,149,29.8,28.31,594.51
117272,4,606.4,363.84,103.09,2164.85
117276,3,323.7,145.66,41.27,866.71
117526,3,193.7,58.11,26.15,549.14
117668,1,499,24.95,23.7,497.75
119304,1,119.2,17.88,5.07,106.39
119653,3,492.7,0,73.91,1552.01
119922,4,718.4,287.36,129.31,2715.55
120506,2,599,179.7,50.91,1069.21
120798,4,323.7,129.48,58.27,1223.59
120868,3,279.2,0,41.88,879.48
121331,3,343.2,154.44,43.76,918.92
121375,3,239.2,107.64,30.5,640.46
122082,2,606.4,60.64,57.61,1209.77
122379,3,343.2,102.96,46.33,972.97
122877,3,606.4,0,90.96,1910.16
122970,3,119.2,35.76,16.09,337.93
123058,4,303.2,121.28,54.58,1146.1
123778,4,958.4,191.68,182.1,3824.02
123959,3,518.7,155.61,70.02,1470.51
124369,2,648.7,194.61,55.14,1157.93
125526,1,149,0,7.45,156.45
126351,2,379,113.7,32.21,676.51
126585,3,599,179.7,80.87,1698.17
126614,1,319.2,31.92,14.36,301.64
126987,3,119.2,53.64,15.2,319.16
127097,3,343.2,0,51.48,1081.08
127151,2,239.2,71.76,20.33,426.97
127939,1,638.4,63.84,28.73,603.29
128188,1,778.7,0,38.94,817.64
129109,1,449,22.45,21.33,447.88
129123,4,149,59.6,26.82,563.22
129324,1,449,44.9,20.21,424.31
129517,3,359.2,0,53.88,1131.48
130843,4,399.2,159.68,71.86,1508.98
130937,1,638.4,0,31.92,670.32
131221,2,319.2,0,31.92,670.32
131372,1,398.4,0,19.92,418.32
131426,1,449,67.35,19.08,400.73
132160,1,398.4,0,19.92,418.32
132402,2,449,0,44.9,942.9
133603,4,388.7,233.22,66.08,1387.66
133644,2,249,49.8,22.41,470.61
134010,1,193.7,19.37,8.72,183.05
134052,2,359.2,107.76,30.53,641.17
134150,3,119.2,0,17.88,375.48
134173,3,323.7,48.55,46.13,968.68
134233,4,429,0,85.8,1801.8
134413,4,359.2,215.52,61.06,1282.34
135434,2,958.4,95.84,91.05,1912.01
135759,3,958.4,0,143.76,3018.96
136278,1,583.7,58.37,26.27,551.6
136364,4,279.2,55.84,53.05,1114.01
136589,1,518.7,0,25.94,544.64
136826,2,239.2,47.84,21.53,452.09
136921,2,359.2,0,35.92,754.32
137094,1,349,17.45,16.58,348.13
137350,3,299,44.85,42.61,894.76
138234,4,429,85.8,81.51,1711.71
139162,2,778.7,0,77.87,1635.27
139223,4,379,151.6,68.22,1432.62
140395,4,303.2,121.28,54.58,1146.1
140429,2,399.2,39.92,37.92,796.4
141213,4,558.4,0,111.68,2345.28
142009,1,798.4,0,39.92,838.32
142596,3,199.2,29.88,28.39,596.11
142881,1,558.4,83.76,23.73,498.37
142972,4,119.2,71.52,20.26,425.54
143447,3,518.7,155.61,70.02,1470.51
144140,1,499,0,24.95,523.95
144622,3,249,0,37.35,784.35
144900,2,958.4,0,95.84,2012.64
145479,4,398.4,159.36,71.71,1505.95
145969,4,399.2,159.68,71.86,1508.98
146370,1,557.7,27.89,26.49,556.3
146673,3,398.4,0,59.76,1254.96
147075,4,343.2,205.92,58.34,1225.22
147196,1,343.2,0,17.16,360.36
147291,2,718.4,0,71.84,1508.64
147960,4,239.2,47.84,45.45,954.41
148022,3,958.4,143.76,136.57,2868.01
148267,3,119.2,0,17.88,375.48
148451,2,349,0,34.9,732.9
148789,3,119.2,0,17.88,375.48
148803,4,193.7,0,38.74,813.54
149725,2,558.4,0,55.84,1172.64
149764,3,638.4,0,95.76,2010.96
100332,1,558.4,55.84,25.13,527.69
100439,3,399,0,59.85,1256.85
100695,3,343.2,0,51.48,1081.08
100838,1,303.2,30.32,13.64,286.52
100972,4,149,0,29.8,625.8
101224,2,686.4,205.92,58.34,1225.22
102146,1,323.7,32.37,14.57,305.9
102774,2,478.4,0,47.84,1004.64
102968,1,558.4,83.76,23.73,498.37
103025,1,303.2,0,15.16,318.36
103110,3,343.2,154.44,43.76,918.92
103395,3,398.4,59.76,56.77,1192.21
103559,1,686.4,34.32,32.6,684.68
103667,3,558.4,0,83.76,1758.96
104046,3,238.4,71.52,32.18,675.86
104259,2,249,49.8,22.41,470.61
105026,2,638.4,0,63.84,1340.64
105274,1,193.7,19.37,8.72,183.05
105785,4,583.7,0,116.74,2451.54
106026,2,449,134.7,38.16,801.46
106599,3,299,0,44.85,941.85
106873,4,343.2,205.92,58.34,1225.22
107644,1,238.4,35.76,10.13,212.77
108083,1,193.7,0,9.69,203.39
108108,3,599,179.7,80.87,1698.17
108280,4,798.4,0,159.68,3353.28
108467,1,958.4,0,47.92,1006.32
108820,2,303.2,0,30.32,636.72
109348,4,399,0,79.8,1675.8
109406,4,958.4,0,191.68,4025.28
110007,4,479.2,0,95.84,2012.64
110531,1,199.2,29.88,8.47,177.79
110959,2,557.7,167.31,47.4,995.49
111025,1,478.4,23.92,22.72,477.2
111392,2,388.7,0,38.87,816.27
112235,3,686.4,308.88,87.52,1837.84
112574,2,303.2,90.96,25.77,541.21
113114,4,199.2,79.68,35.86,752.98
113361,4,478.4,95.68,90.9,1908.82
113918,4,323.7,0,64.74,1359.54
114670,2,323.7,0,32.37,679.77
114713,4,478.4,95.68,90.9,1908.82
115254,3,399.2,59.88,56.89,1194.61
115516,2,778.7,0,77.87,1635.27
115593,3,249,112.05,31.75,666.7
116187,1,778.7,116.81,33.09,694.98
116249,3,453.7,68.05,64.65,1357.7
116380,3,193.7,29.05,27.6,579.65
116797,2,778.7,155.74,70.08,1471.74
117970,4,319.2,191.52,54.26,1139.54
118161,1,238.4,11.92,11.32,237.8
118534,4,149,59.6,26.82,563.22
118593,2,429,0,42.9,900.9
118763,4,583.7,233.48,105.07,2206.39
118779,4,119.2,23.84,22.65,475.61
118870,2,499,0,49.9,1047.9
119831,2,249,49.8,22.41,470.61
120248,4,718.4,143.68,136.5,2866.42
120408,4,429,171.6,77.22,1621.62
121135,4,323.7,194.22,55.03,1155.61
121288,3,478.4,215.28,61,1280.92
121672,3,599,269.55,76.37,1603.82
122066,1,303.2,0,15.16,318.36
122107,4,599,239.6,107.82,2264.22
122254,1,449,0,22.45,471.45
122452,4,479.2,95.84,91.05,1912.01
122624,3,558.4,167.52,75.38,1583.06
122758,3,606.4,0,90.96,1910.16
122914,1,279.2,13.96,13.26,278.5
122938,1,239.2,0,11.96,251.16
123238,1,349,0,17.45,366.45
123417,3,479.2,71.88,68.29,1434.01
123435,3,648.7,97.31,92.44,1941.23
124094,1,349,34.9,15.71,329.81
124467,3,599,89.85,85.36,1792.51
125142,2,718.4,71.84,68.25,1433.21
125263,4,638.4,127.68,121.3,2547.22
125567,3,399,119.7,53.87,1131.17
125980,3,778.7,116.81,110.96,2330.25
126338,3,492.7,147.81,66.51,1396.8
126451,1,479.2,47.92,21.56,452.84
127138,3,648.7,194.61,87.57,1839.06
127541,2,638.4,0,63.84,1340.64
127608,4,149,0,29.8,625.8
127726,1,958.4,95.84,43.13,905.69
128047,3,557.7,0,83.66,1756.76
128114,4,149,29.8,28.31,594.51
128302,1,479.2,0,23.96,503.16
128568,3,798.4,239.52,107.78,2263.46
128861,2,193.7,0,19.37,406.77
128904,3,319.2,95.76,43.09,904.93
129155,1,453.7,22.69,21.55,452.56
129440,4,638.4,255.36,114.91,2413.15
129908,2,718.4,71.84,68.25,1433.21
130066,3,388.7,58.3,55.39,1163.19
130075,1,343.2,17.16,16.3,342.34
130355,3,399.2,179.64,50.9,1068.86
130793,2,399,0,39.9,837.9
130929,3,193.7,0,29.05,610.15
131738,4,599,0,119.8,2515.8
132362,2,199.2,0,19.92,418.32
132417,3,119.2,35.76,16.09,337.93
132775,3,199.2,0,29.88,627.48
133152,1,583.7,58.37,26.27,551.6
133231,1,429,0,21.45,450.45
134520,4,583.7,233.48,105.07,2206.39
135186,3,718.4,0,107.76,2262.96
135187,2,323.7,97.11,27.51,577.8
135528,3,239.2,107.64,30.5,640.46
135860,4,558.4,111.68,106.1,2228.02
135925,1,398.4,59.76,16.93,355.57
136022,4,193.7,116.22,32.93,691.51
137550,2,349,0,34.9,732.9
138886,2,429,42.9,40.76,855.86
139055,1,499,49.9,22.46,471.56
139160,3,599,269.55,76.37,1603.82
139485,4,279.2,111.68,50.26,1055.38
139793,1,499,24.95,23.7,497.75
139980,3,379,0,56.85,1193.85
140410,1,398.4,19.92,18.92,397.4
140872,2,299,29.9,28.41,596.51
140927,4,479.2,0,95.84,2012.64
141070,3,778.7,116.81,110.96,2330.25
142099,1,558.4,0,27.92,586.32
142260,4,388.7,0,77.74,1632.54
142516,2,238.4,0,23.84,500.64
142585,4,518.7,0,103.74,2178.54
142707,1,449,67.35,19.08,400.73
142913,4,648.7,0,129.74,2724.54
143044,4,606.4,0,121.28,2546.88
